name,address,rating,totalReviews,reviewsScraped,phone,website,category,priceLevel,lat,lng,googleMapsUrl
"Pillow Cafe","Jl. Aceh No.15, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",4.6,3015,80,"","https://www.instagram.com/pillowcakebdg","Toko Kue","",-6.9100794,107.6063173,"https://www.google.com/maps/search/?api=1&query=Pillow%20Cafe&query_place_id=ChIJ50i9L0jmaC4Rqk52CdQ8Jhc"
"Contou Coffee","Jl. A. Yani No.245, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40262, Indonesia",4.7,342,80,"","https://linktr.ee/contoucoffee","Kedai Kopi","",-6.9153215,107.630302,"https://www.google.com/maps/search/?api=1&query=Contou%20Coffee&query_place_id=ChIJR6Q9ztTnaC4R2fUEBQ_BGqM"
"Kafenos Family Cafe","Jl. Sukahaji Desa No.113, RT.02/RW/RW.Rt 03, Jayagiri, Kec. Sukasari, Kota Bandung, Jawa Barat 40125, Indonesia",4.9,23,23,"+62 22 27613616","","Kafe","",-6.8736598,107.5844427,"https://www.google.com/maps/search/?api=1&query=Kafenos%20Family%20Cafe&query_place_id=ChIJ86IXNn_naC4R0DHcFCBLVPQ"
"L'amore Coffee","Jl. Mangga No.4, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.6,154,80,"+62 823-2045-7150","","Kedai Kopi","",-6.9143495,107.6312197,"https://www.google.com/maps/search/?api=1&query=L'amore%20Coffee&query_place_id=ChIJLxVjfSrnaC4ROYc3bK9TCuE"
"J.CO Donuts and Coffee","Cihampelas Walk, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",4.4,451,80,"+62 22 2060993","http://www.jcodonuts.com/","Toko Donat","",-6.8939459,107.6051902,"https://www.google.com/maps/search/?api=1&query=J.CO%20Donuts%20and%20Coffee&query_place_id=ChIJh3waeFvmaC4RTxayGcbu6Z8"
"Sincere Cafe - Paskal","Ruko, Jl. Pasir Kaliki No.25 – 27 A37, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40171, Indonesia",4.7,453,80,"","https://www.instagram.com/sincerehomemade?igsh=YmE0YndhM2YzbzM5","Toko Kue","",-6.9154012,107.5966786,"https://www.google.com/maps/search/?api=1&query=Sincere%20Cafe%20-%20Paskal&query_place_id=ChIJTcyJvAvnaC4RzvaT0NOHyQg"
"Congo Gallery & Cafe","Jl. Ranca Kendal Luhur No.8 Dago, Ciburial, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191, Indonesia",4.6,4289,80,"+62 22 2531065","https://linktr.ee/congogallery","Restoran","$$$",-6.8674313,107.6278059,"https://www.google.com/maps/search/?api=1&query=Congo%20Gallery%20%26%20Cafe&query_place_id=ChIJ86Pb0xjnaC4ReIPBz-t1HAQ"
"Kalbu Coffee","Jl. Dipati Ukur No.7a, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.5,4,4,"+62 812-9940-0569","https://kalbucoffee.wixsite.com/home","Kedai Kopi","",-6.8974566,107.6143417,"https://www.google.com/maps/search/?api=1&query=Kalbu%20Coffee&query_place_id=ChIJAZ_FynbnaC4RdUU5n-J8koQ"
"Zie Cafe","Jl. Van Deventer No.14, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",4.4,80,80,"+62 22 84281405","","Kafe","",-6.9172507,107.6159134,"https://www.google.com/maps/search/?api=1&query=Zie%20Cafe&query_place_id=ChIJ7zBJGzLmaC4R9z6tm6yHfLs"
"MAXX Coffee","Stasiun Bandung, Pintu Utara Jl. Kebon Kawung No.1, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40162, Indonesia",4.2,138,80,"+62 811-1052-3125","https://www.maxx-coffee.com/","Kafe","",-6.9136088,107.6023011,"https://www.google.com/maps/search/?api=1&query=MAXX%20Coffee&query_place_id=ChIJmzUDm8nnaC4RoaJTcF3TR4w"
"Ganesha Cafe","Jl. Jalaprang No.92, Cihaur Geulis, Kec. Cibeunying Kidul, Kota Bandung, Jawa Barat 40122, Indonesia",4.5,439,80,"+62 882-2365-8262","https://instagram.com/ganeshacafebandung?utm_medium=copy_link","Kafe","",-6.9024169,107.6339379,"https://www.google.com/maps/search/?api=1&query=Ganesha%20Cafe&query_place_id=ChIJRwCodyXnaC4Ruau2aNDvEyc"
"HGL Cafe","Jl. Ciliwung No.14, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.5,102,80,"+62 877-0896-2114","","Kafe","",-6.9058632,107.625938,"https://www.google.com/maps/search/?api=1&query=HGL%20Cafe&query_place_id=ChIJU_8B0drnaC4R4rsmFIDWYaA"
"Bober Cafe","Jl. L. L. R.E. Martadinata No.123, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.2,4892,80,"+62 22 7234295","","Kafe","",-6.9071672,107.6233605,"https://www.google.com/maps/search/?api=1&query=Bober%20Cafe&query_place_id=ChIJFbqs5cvnaC4R7BZq6XSKt0I"
"LB Bar & Resto ( La Baraga )","Jl. Braga No.54, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",4.6,683,80,"+62 812-6000-8538","","Bar","$$",-6.9176109,107.6094452,"https://www.google.com/maps/search/?api=1&query=LB%20Bar%20%26%20Resto%20(%20La%20Baraga%20)&query_place_id=ChIJE8cxqzrmaC4RO2RoxpmGxgg"
"Citarum Coffee Shop","Jl. Citarum No.16, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.7,3,3,"+62 22 7207100","http://www.citarum-hotel.com/","Kedai Kopi","",-6.9044143,107.6231931,"https://www.google.com/maps/search/?api=1&query=Citarum%20Coffee%20Shop&query_place_id=ChIJd8dS4LTnaC4RstEfVvm3iZI"
"Mercusuar Cafe & Resto","Jl. Lembah Pakar Timur 2 No.7, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia",4.5,7240,80,"+62 823-1112-2050","https://mercusuarcaferesto.shop/","Restoran","$$",-6.864996,107.6311512,"https://www.google.com/maps/search/?api=1&query=Mercusuar%20Cafe%20%26%20Resto&query_place_id=ChIJMezcs5znaC4RtoYpN_Kdhog"
"Point Cafe Ciumbuleuit","Jl. Ciumbuleuit No.153, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",4.5,21,21,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.874694,107.6045339,"https://www.google.com/maps/search/?api=1&query=Point%20Cafe%20Ciumbuleuit&query_place_id=ChIJmRWb-k3naC4RiqzyZSBhMik"
"Canary Bakery And Cafe","Jl. Braga No.16, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",4.4,486,80,"+62 22 4232617","http://www.canarybakery.com/","Toko Roti","",-6.9195012,107.6100131,"https://www.google.com/maps/search/?api=1&query=Canary%20Bakery%20And%20Cafe&query_place_id=ChIJ0ULjiy_maC4R8237_Ya3I90"
"Suardi Media Property Murah, Cimenyan","Jl. Padasuka Atas No.8, Cimenyan, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40197, Indonesia",4.7,3,3,"+62 822-1824-3717","","Kafe","",-6.8811634,107.6635154,"https://www.google.com/maps/search/?api=1&query=Suardi%20Media%20Property%20Murah%2C%20Cimenyan&query_place_id=ChIJRyb4pn7naC4RFsXVO6vn0P0"
"Point Cafe Stasiun Bandung","stasiun bandung, pintu utara, Kb. Pisang, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40112, Indonesia",4.2,39,39,"+62 21 1500280","https://pointcoffee.id/","Kedai Kopi","",-6.91371,107.6027685,"https://www.google.com/maps/search/?api=1&query=Point%20Cafe%20Stasiun%20Bandung&query_place_id=ChIJ32qenFLnaC4Rdk3oLGXPh9I"
"Starbucks Coffee - Ciwalk Bandung","Cihampelas Walk Parking Lot, Jl. Cihampelas No.160 Lantai Ground, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",4.6,1277,80,"","http://www.starbucks.co.id/","Kedai Kopi","",-6.8937126,107.6053053,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee%20-%20Ciwalk%20Bandung&query_place_id=ChIJVVVVJVnmaC4RG8JaOjv6os4"
"Gan's Koffie","Jl. Padasuka Atas No.21-15, Cimenyan, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40197, Indonesia",5,3,3,"+62 812-2444-8566","","Kafe","",-6.8569486,107.6656762,"https://www.google.com/maps/search/?api=1&query=Gan's%20Koffie&query_place_id=ChIJu8w4zjDnaC4R6B9W9w9zezc"
"Pakuan Coffee Shop","Hotel Panghegar, JL. Merdeka, No. 2, Bandung, West Java, Braga, Sumurbandung, Bandung City, West Java 40111, Indonesia",4.5,30,30,"+62 22 4232286","","Kedai Kopi","",-6.9163303,107.6103084,"https://www.google.com/maps/search/?api=1&query=Pakuan%20Coffee%20Shop&query_place_id=ChIJMYq_bTDmaC4RFmzpkSlYg4U"
"Floww Coffee","Jl. Cihampelas No.177, Cipaganti, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",5,17,17,"+62 811-2200-047","","Kedai Kopi","",-6.8884852,107.6038455,"https://www.google.com/maps/search/?api=1&query=Floww%20Coffee&query_place_id=ChIJA6GdXjHnaC4RxA4DyHTwn8o"
"Succa Coffee","Jl. Bungur No.37, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153, Indonesia",5,7,7,"+62 811-2211-121","","Kedai Kopi","",-6.8789071,107.5940955,"https://www.google.com/maps/search/?api=1&query=Succa%20Coffee&query_place_id=ChIJu2-8D9rnaC4RFjBtGZ75188"
"D Nay Coffee & Kitchen","Jl. Padasuka Atas No.115, Cimenyan, Kec. Cimenyan, Kota Bandung, Jawa Barat 40197, Indonesia",4.8,52,52,"","","Kafe","",-6.8764146,107.6644508,"https://www.google.com/maps/search/?api=1&query=D%20Nay%20Coffee%20%26%20Kitchen&query_place_id=ChIJT_4EkjznaC4RlKHxsRwt2ZY"
"Icco coffee","Jl. Braga No.67, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",5,13,13,"","","Kafe","",-6.9178696,107.6089277,"https://www.google.com/maps/search/?api=1&query=Icco%20coffee&query_place_id=ChIJWfi0tUTnaC4Raby3g-sahrU"
"Starbucks Coffee Dipati Ukur","Jl. Dipati Ukur No.42, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.6,3086,80,"+62 22 20450009","http://www.starbucks.co.id/","Kedai Kopi","",-6.8960196,107.6168016,"https://www.google.com/maps/search/?api=1&query=Starbucks%20Coffee%20Dipati%20Ukur&query_place_id=ChIJzedDFFLmaC4Ri_c-D0UYUJQ"
"Titik Tujuan coffee","Jl. Cimenyan No.62, RT.02/RW.05, Cimenyan, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40197, Indonesia",5,5,5,"","","Kafe","",-6.881584,107.6635589,"https://www.google.com/maps/search/?api=1&query=Titik%20Tujuan%20coffee&query_place_id=ChIJmSeofTLnaC4RCUIgzO7_0TM"
"Qual Coffee 2.0","Gedung Dapoer Doeaan, Jl. A. Yani No.417, Kota Bandung, Jawa Barat 40121, Indonesia",5,4,4,"","","Kedai Kopi","",-6.9108989,107.6388611,"https://www.google.com/maps/search/?api=1&query=Qual%20Coffee%202.0&query_place_id=ChIJx-fHQEHnaC4RgUm_4aL_z8E"
"Mokka Coffee Cabana - Paskal (Bandung)","Bandung, Jl Pasir Kaliki 25-27 Paskal Hypersquare Blok H1 no 1-3, Ciroyom, 40182yom, Andir, Bandung City, West Java, Indonesia",4.1,190,80,"+62 852-1021-3532","","Kedai Kopi","",-6.9161256,107.5930972,"https://www.google.com/maps/search/?api=1&query=Mokka%20Coffee%20Cabana%20-%20Paskal%20(Bandung)&query_place_id=ChIJi8HmeQbnaC4RdfdaG5iuejE"
"Roempi Coffee Siliwangi","Jl. Siliwangi No.63, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40131, Indonesia",4.4,29,29,"","","Kedai Kopi","",-6.8836101,107.6051864,"https://www.google.com/maps/search/?api=1&query=Roempi%20Coffee%20Siliwangi&query_place_id=ChIJQzwYMyLnaC4RDF-Jp8xu4SY"
"The People's Cafe Paris Van Java","Paris Van Java, Ground Floor (Resort Level, Jl. Sukajadi No.137-139, Cipedes, Kota Bandung, Jawa Barat 40162, Indonesia",4.8,1258,80,"+62 811-8135-7580","https://www.ismaya.com/brands/the-peoples-cafe","Restoran","",-6.8891712,107.5957562,"https://www.google.com/maps/search/?api=1&query=The%20People's%20Cafe%20Paris%20Van%20Java&query_place_id=ChIJx9LJWGDmaC4RQPXDCpGyttQ"
"Coffee Tugo - Cibadak","Jl. Cibadak No.274a, Cibadak, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40241, Indonesia",5,4,4,"+62 813-8388-8285","http://coffeetugo.carrd.co/","Kedai Kopi","",-6.9207272,107.5938005,"https://www.google.com/maps/search/?api=1&query=Coffee%20Tugo%20-%20Cibadak&query_place_id=ChIJR-W07s_naC4RGRvmlI0NoAo"
"MJ Coffee","Pujasera Soldadu, Kantin Mesjid Junudurrahmah, Jl. Sumbawa No.51, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113, Indonesia",4.8,28,28,"+62 896-5577-4664","","Kedai Kopi","",-6.9102018,107.6159203,"https://www.google.com/maps/search/?api=1&query=MJ%20Coffee&query_place_id=ChIJUwL-KjTmaC4RTYUUd-oPV04"
"Essay Coffee","Jl. H. Wasid No.29, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",4.7,19,19,"+62 812-7299-9500","","Kedai Kopi","",-6.8965249,107.6169558,"https://www.google.com/maps/search/?api=1&query=Essay%20Coffee&query_place_id=ChIJy1pbtOjnaC4RdYNmquXXoW8"
"Roempi Coffee Gerlong","Jl. Gegerkalong Hilir No.50, Gegerkalong, Kec. Sukajadi, Kota Bandung, Jawa Barat 40152, Indonesia",4.4,50,50,"+62 831-1703-6231","","Kedai Kopi","",-6.8698235,107.5903368,"https://www.google.com/maps/search/?api=1&query=Roempi%20Coffee%20Gerlong&query_place_id=ChIJm5W5_eTnaC4R7qd1VO_T1jk"
"dago hills coffee","dago hills 17, Kota Bandung, Jawa Barat 40191, Indonesia",4.8,19,19,"+62 812-8552-4666","","Kedai Kopi","",-6.8762096,107.6309878,"https://www.google.com/maps/search/?api=1&query=dago%20hills%20coffee&query_place_id=ChIJ13W6JCLnaC4RgKcAjh7zPlA"
"osala coffee","Jl. Cendana No.6, Cihapit, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40114, Indonesia",4.8,21,21,"+62 822-1580-0464","","Kedai Kopi","",-6.9090456,107.6283408,"https://www.google.com/maps/search/?api=1&query=osala%20coffee&query_place_id=ChIJ3Y8YPv3naC4R2xqaCCFOz3s"
"Gettea Coffee PasHon Padasuka","Jl. Pasir Honje No.54, Padasuka, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40911, Indonesia",5,1,1,"+62 838-2105-1032","","Kedai Kopi","",-6.8944058,107.6523477,"https://www.google.com/maps/search/?api=1&query=Gettea%20Coffee%20PasHon%20Padasuka&query_place_id=ChIJ0wXH6WLnaC4RCvaWa2QoesU"
"CRÉMELIN","Jl. DR. Abdul Rivai No.3a, Pasir Kaliki, Kec. Cicendo, Kota Bandung, Jawa Barat 40171, Indonesia",4.7,507,80,"","","Kedai Kopi","",-6.90459,107.6038254,"https://www.google.com/maps/search/?api=1&query=CR%C3%89MELIN&query_place_id=ChIJDx3YM0HmaC4RGDKlPUto5Rc"
"Upnormal Coffee Roasters BEC","Jl. Purnawarman No.13-15A, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",4.5,1828,80,"+62 811-2291-349","https://warunkupnormal.id/","Kedai Kopi","",-6.908711,107.6090767,"https://www.google.com/maps/search/?api=1&query=Upnormal%20Coffee%20Roasters%20BEC&query_place_id=ChIJFxOJGjjmaC4RIKd6A1EqxOE"
"COFFEE KAULA","Jl. Tubagus Ismail XV No.13, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135, Indonesia",4.8,70,70,"+62 878-2368-3574","","Kedai Kopi","",-6.8823064,107.6186985,"https://www.google.com/maps/search/?api=1&query=COFFEE%20KAULA&query_place_id=ChIJHaS_bt7naC4Rrlw2FWza3dA"
"Hungrypedia Resto & Coffee","Jl. Golf Barat Raya No.33, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293, Indonesia",4.3,452,80,"+62 22 20504031","","Restoran","",-6.9173363,107.6712157,"https://www.google.com/maps/search/?api=1&query=Hungrypedia%20Resto%20%26%20Coffee&query_place_id=ChIJudX1UW_daC4RnvS_2Nqo7is"
"Flash Coffee - Braga Citywalk","Citywalk, Jl. Braga No.99-101, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111, Indonesia",4.6,150,80,"+62 811-1918-2753","https://flash-coffee.com/id/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-ID-FCBCW","Kafe","",-6.9171162,107.6088373,"https://www.google.com/maps/search/?api=1&query=Flash%20Coffee%20-%20Braga%20Citywalk&query_place_id=ChIJ-1W4X4vnaC4RjaasQblvdM0"
"Nieto Coffee","Jl. Sukamaju 1 No.14, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161, Indonesia",4.7,121,80,"+62 878-2183-7337","https://instagram.com/nieto.coffee?utm_medium=copy_link","Kedai Kopi","",-6.8888774,107.5997831,"https://www.google.com/maps/search/?api=1&query=Nieto%20Coffee&query_place_id=ChIJz8deRJDraC4Rj3k6at-C4Fk"
"Cafe HM10","Jl. Hegarmanah No.10, Hegarmanah, Kec. Cidadap, Kota Bandung, Jawa Barat 40141, Indonesia",4.9,19,19,"+62 857-2271-2920","","Kedai Kopi","",-6.8814915,107.6022462,"https://www.google.com/maps/search/?api=1&query=Cafe%20HM10&query_place_id=ChIJbyx92abnaC4RzmVX-aBNLsk"
"Paris Van Java Cafe & Resto Speciality Coffee","Jl. Ambon No.11, Citarum, Kec. Bandung Wetan, Kota Bandung, Jawa Barat 40115, Indonesia",4.4,873,80,"+62 878-2159-9183","https://instagram.com/pvjcafe_ambon11?igshid=MzMyNGUyNmU2YQ==","Kafe","",-6.9074426,107.6163781,"https://www.google.com/maps/search/?api=1&query=Paris%20Van%20Java%20Cafe%20%26%20Resto%20Speciality%20Coffee&query_place_id=ChIJ4R7hCUrmaC4RaUMRX-1rhIY"
"Kedai Dermaga","Jl. Mars Dirgahayu No.18, Cibeunying, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40191, Indonesia",4.7,136,80,"+62 852-1112-2083","https://instagram.com/layar.an?igshid=MzRlODBiNWFlZA==","Kedai Kopi","",-6.8844767,107.6366085,"https://www.google.com/maps/search/?api=1&query=Kedai%20Dermaga&query_place_id=ChIJ0xBGbuvnaC4R2rN0-2XBoyQ"
